matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2565778,698,692,"February 19, 2018 at 9:00:00 PM GMT+1",Spain,1,4.0,0.25,3.75,0.5,10.75,11.5,3.5,188.75,0.75,0.5,0.3111855195045981,0.7045276368092801,0.8541666666666666,0.3072344322344322,3.8,0.0,2.2,0.6,9.0,13.2,3.4,402.2,1.2,2.0,0.5714409830973886,0.8463972448281425,0.6309523809523809,0.38476190476190475
2565801,698,677,"February 28, 2018 at 7:30:00 PM GMT+1",Spain,1,3.4,0.2,3.8,0.8,10.4,9.8,3.8,184.0,1.2,0.4,0.3022602088185412,0.7071003703169892,0.8833333333333332,0.35689865689865685,4.2,0.0,1.8,0.6,6.8,15.4,1.8,292.2,0.6,2.8,0.40021817817400607,0.7949604679235619,0.5994949494949495,0.283030303030303
2565734,698,683,"January 12, 2018 at 9:00:00 PM GMT+1",Spain,1,3.0,0.2,3.4,0.8,11.8,10.0,4.6,188.6,1.8,0.2,0.3252247253912272,0.7051461083627273,0.9333333333333332,0.3997557997557998,3.4,0.2,3.0,0.2,8.2,12.4,3.0,264.6,0.6,1.0,0.4350182056429909,0.7741543445813311,0.7933333333333333,0.3599206349206349
2565825,698,695,"March 10, 2018 at 6:30:00 PM GMT+1",Spain,0,3.0,0.2,4.0,1.0,10.2,10.4,4.4,178.4,2.0,0.0,0.31636337397668435,0.6987667734119638,1.0,0.42356532356532356,3.4,0.2,3.2,0.2,8.4,15.6,1.6,210.6,0.4,2.4,0.3184433935802182,0.7583828914323311,0.53,0.19269841269841267
2565913,698,679,"May 12, 2018 at 5:30:00 PM GMT+2",Spain,0,2.0,0.2,4.4,0.6,9.8,8.6,3.6,172.2,1.6,0.2,0.3395699646885988,0.683885163793512,0.9,0.3704184704184704,3.8,0.2,2.2,0.6,7.6,11.8,3.0,303.2,1.6,1.0,0.39605217456728703,0.7939480897772724,0.8066666666666666,0.3387912087912088
2565667,698,696,"November 18, 2017 at 1:00:00 PM GMT+1",Spain,1,1.4,0.0,3.4,0.6,10.0,6.6,3.4,210.8,1.4,0.4,0.387973370942774,0.7176136402681026,0.8333333333333334,0.34375180375180375,6.0,0.0,1.8,1.0,8.8,15.0,3.0,269.8,1.0,1.6,0.38424403987650413,0.805357860304247,0.7987878787878788,0.34423076923076923
2565619,698,675,"October 14, 2017 at 4:15:00 PM GMT+2",Spain,0,2.0,0.0,3.2,0.6,10.6,7.8,4.0,224.2,1.6,0.6,0.4173710251432411,0.7298400773851145,0.7933333333333333,0.36597402597402595,4.2,0.0,1.2,1.2,13.4,13.6,5.8,468.4,2.2,1.2,0.586285141081638,0.8603926661822616,0.8064285714285713,0.43380952380952376
2565645,698,687,"October 29, 2017 at 12:00:00 PM GMT+1",Spain,1,2.8,0.0,3.2,0.6,9.2,9.4,3.6,217.0,1.2,1.0,0.39262872020408573,0.733554880053892,0.7361904761904763,0.3802597402597402,3.6,0.0,1.6,0.2,10.4,12.2,3.6,450.2,0.6,1.0,0.6052844070440635,0.8656255516820865,0.6242857142857143,0.3646581196581197
2565580,698,676,"September 16, 2017 at 4:15:00 PM GMT+2",Spain,0,3.0,0.0,3.2,0.6,9.6,10.2,4.2,223.6,1.4,1.2,0.4006777392478692,0.7464380624452712,0.6861904761904762,0.43859307359307353,3.8,0.0,3.0,1.8,15.8,11.2,7.2,511.6,3.2,1.0,0.6737068871757135,0.8693312651031899,0.8571428571428571,0.46596700083542186
2565604,698,682,"September 24, 2017 at 4:15:00 PM GMT+2",Spain,1,4.0,0.0,2.6,0.8,9.8,10.0,4.4,224.0,1.6,1.4,0.36500661975980087,0.7568003408202537,0.7361904761904763,0.45071428571428573,3.4,0.0,2.0,1.4,13.4,14.4,5.4,374.6,2.4,1.6,0.4886546838944604,0.8577574621023217,0.7428571428571429,0.4096536796536796
