matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2499986,10531,1646,"February 10, 2018 at 4:00:00 PM GMT+1",England,1,3.25,0.0,1.0,0.0,10.0,13.75,2.5,332.75,0.25,2.25,0.4011586770334811,0.8119055414100598,0.65,0.25645530939648586,4.666666666666667,0.0,2.3333333333333335,1.3333333333333333,9.666666666666666,15.0,4.333333333333333,245.33333333333334,1.6666666666666667,1.3333333333333333,0.4058947276034544,0.78353215237233,0.7746031746031745,0.4914529914529915
2499937,10531,1624,"January 2, 2018 at 8:45:00 PM GMT+1",England,0,3.0,0.0,1.2,0.2,10.6,13.6,2.8,338.2,0.4,1.8,0.4380001123584922,0.8095244331280478,0.72,0.26670270905565024,3.6,0.0,2.4,1.2,13.2,8.8,4.8,470.8,1.8,1.0,0.6834556844332368,0.8530927049737815,0.8772727272727273,0.35651960784313724
2499957,10531,1612,"January 22, 2018 at 9:00:00 PM GMT+1",England,1,3.4,0.0,1.4,0.2,10.0,14.4,2.2,283.2,0.4,2.0,0.3937681711868013,0.7854596773214695,0.74,0.21897543632837752,2.5,0.0,0.75,2.0,16.25,7.25,5.5,492.25,3.25,0.5,0.5673112114486211,0.8576317799645433,0.8125,0.3555555555555555
2499960,10531,1609,"January 30, 2018 at 8:45:00 PM GMT+1",England,1,3.4,0.0,1.2,0.2,9.2,15.0,2.2,258.2,0.6,1.2,0.3626293273790896,0.774678498701095,0.8400000000000001,0.29516591251885366,4.0,0.0,1.6,0.6,12.0,14.4,3.8,485.6,0.8,2.0,0.6342099138015351,0.8474057656033296,0.5722727272727273,0.26228354978354973
2500006,10531,1633,"March 3, 2018 at 4:00:00 PM GMT+1",England,1,2.6,0.0,1.2,0.4,10.4,12.0,2.8,273.4,1.2,0.6,0.3721171799463083,0.7908141615993477,0.8533333333333333,0.3278931852461264,4.2,0.0,1.4,1.2,7.6,18.0,4.0,243.8,2.0,2.0,0.3491029859731907,0.7968269057205343,0.4984126984126984,0.5095238095238095
2500096,10531,1639,"May 13, 2018 at 4:00:00 PM GMT+2",England,0,2.4,0.0,0.8,0.8,8.8,11.8,3.8,265.6,1.8,0.8,0.34965070740396326,0.7865607104354824,0.7533333333333333,0.4703768453768453,5.4,0.0,1.0,0.4,8.6,16.0,3.6,262.2,0.4,3.2,0.37545243332938005,0.7792285191247112,0.615934065934066,0.5699800199800199
2500026,10531,1619,"May 8, 2018 at 8:45:00 PM GMT+2",England,0,2.6,0.0,0.6,0.6,11.4,10.8,5.2,284.8,1.8,1.2,0.3461516338079969,0.8006065119622001,0.6733333333333332,0.4934537684537684,2.6,0.0,2.0,0.4,9.6,13.6,3.2,348.8,1.0,2.8,0.5416332555714876,0.8081550049747266,0.40777777777777774,0.3110897435897436
2499826,10531,1651,"November 4, 2017 at 4:00:00 PM GMT+1",England,0,3.4,0.0,0.6,0.6,12.2,10.8,5.6,301.0,1.8,1.0,0.39778176761295253,0.8083880819280702,0.7283333333333333,0.5184537684537684,4.4,0.0,0.6,0.2,7.0,16.8,1.8,277.6,0.2,2.4,0.37648330876555725,0.8030831238934641,0.6415584415584416,0.32967032967032966
2499796,10531,1673,"October 14, 2017 at 4:00:00 PM GMT+2",England,1,3.0,0.0,1.0,0.6,13.0,7.8,5.4,335.8,1.6,1.2,0.4680589338397885,0.8252711988111873,0.6616666666666667,0.41369186369186367,2.8,0.0,1.8,0.0,7.6,14.2,2.2,261.4,0.0,2.8,0.4095221265933648,0.7583289517567878,0.5066666666666666,0.38529411764705884
2499806,10531,1631,"October 21, 2017 at 4:00:00 PM GMT+2",England,0,3.0,0.0,1.2,0.6,12.2,7.8,5.4,346.2,1.4,1.0,0.5006998390322128,0.8312330758352477,0.7283333333333333,0.45525030525030524,3.6,0.2,3.2,1.6,9.2,13.0,4.6,278.8,2.4,2.6,0.4488220682374724,0.7704685720157037,0.6055555555555555,0.5820728291316526
2499757,10531,1613,"September 10, 2017 at 5:00:00 PM GMT+2",England,0,4.0,0.0,1.2,0.4,14.4,8.6,4.6,361.4,0.8,1.2,0.5306839407810203,0.8403861372798096,0.7783333333333333,0.31747252747252747,3.8,0.0,1.0,0.4,10.8,12.2,3.2,314.0,0.4,2.0,0.4073817819856794,0.7976337142201386,0.6290476190476191,0.28888888888888886
2499777,10531,1644,"September 23, 2017 at 4:00:00 PM GMT+2",England,0,4.8,0.0,1.4,0.4,11.2,10.0,3.4,355.4,0.6,1.0,0.5422199758038697,0.8317772289569755,0.8333333333333334,0.33285714285714285,2.8,0.0,1.4,1.0,10.0,10.6,3.4,333.2,1.4,2.6,0.49143518597317754,0.8058339380704129,0.48,0.3381351981351981
