matchID,team1_ID,team2_ID,date,tournament,gk_saves_T1,red_card_T1,yellow_card_T1,assists_T1,shots_T1,shots_against_T1,shots_on_target_T1,passes_T1,goals_T1,goals_against_T1,ball_possession_T1,pass_acc_T1,gk_acc_T1,shot_acc_T1,winner
2565850,692,680,"April 7, 2018 at 4:15:00 PM GMT+2",Spain,6.0,0.0,1.0,1.0,10,15,6.0,347,4.0,0.0,0.4596026490066225,0.8164705882352942,1.0,0.6,1
2565857,696,698,"April 7, 2018 at 1:00:00 PM GMT+2",Spain,1.0,0.0,2.0,2.0,11,5,2.0,203,2.0,0.0,0.49033816425120774,0.7408759124087592,1.0,0.18181818181818182,1
2565849,677,683,"April 6, 2018 at 9:00:00 PM GMT+2",Spain,1.0,0.0,4.0,2.0,14,9,6.0,270,3.0,2.0,0.47703180212014135,0.8181818181818182,0.3333333333333333,0.42857142857142855,1
2565841,698,684,"April 2, 2018 at 9:00:00 PM GMT+2",Spain,3.0,0.0,4.0,0.0,7,7,1.0,187,0.0,1.0,0.28290468986384265,0.7192307692307692,0.75,0.14285714285714285,0
2565839,679,677,"April 1, 2018 at 8:45:00 PM GMT+2",Spain,2.0,0.0,2.0,0.0,12,8,3.0,435,1.0,0.0,0.5430711610486891,0.8734939759036144,1.0,0.25,1
2565846,683,682,"April 1, 2018 at 6:30:00 PM GMT+2",Spain,1.0,0.0,2.0,0.0,11,7,2.0,306,1.0,0.0,0.4220689655172414,0.8406593406593407,1.0,0.18181818181818182,1
2565840,712,674,"April 1, 2018 at 4:15:00 PM GMT+2",Spain,0.0,0.0,3.0,0.0,6,3,1.0,337,0.0,1.0,0.4773371104815864,0.8259803921568627,0.0,0.16666666666666666,0
2565847,714,675,"March 31, 2018 at 6:30:00 PM GMT+2",Spain,4.0,0.0,3.0,0.0,16,15,3.0,363,0.0,3.0,0.49387755102040815,0.8501170960187353,0.5714285714285714,0.1875,0
2565836,675,756,"March 18, 2018 at 8:45:00 PM GMT+1",Spain,4.0,0.0,1.0,5.0,20,9,14.0,553,6.0,3.0,0.6752136752136753,0.9035947712418301,0.5714285714285714,0.7,1
2565832,682,679,"March 18, 2018 at 6:30:00 PM GMT+1",Spain,2.0,0.0,5.0,2.0,16,8,5.0,554,2.0,1.0,0.641946697566628,0.8793650793650793,0.6666666666666666,0.3125,1
