matchID,team1_ID,team2_ID,tournament,gk_saves_T1,gk_saves_T2,red_card_T1,red_card_T2,yellow_card_T1,yellow_card_T2,assists_T1,assists_T2,shots_T1,shots_T2,shots_on_target_T1,shots_on_target_T2,passes_T1,passes_T2,goals_T1,goals_T2,ball_possession_T1,ball_possession_T2,pass_acc_T1,pass_acc_T2,gk_acc_T1,gk_acc_T2,shot_acc_T1,shot_acc_T2,winner
2057962,9905,16216,World_Cup,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10,16,2.0,4.0,286,365,1.0,0.0,0.4393241167434716,0.5606758832565284,0.7922437673130194,0.8220720720720721,1.0,0.5,0.2,0.25,1
2057956,14358,16129,World_Cup,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,12,13,4.0,1.0,311,348,3.0,1.0,0.47192716236722304,0.5280728376327769,0.8077922077922078,0.8285714285714286,0.0,0.4,0.3333333333333333,0.07692307692307693,1
2057996,13869,19314,World_Cup,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,10,8,4.0,2.0,455,283,1.0,2.0,0.6165311653116531,0.38346883468834686,0.8568738229755178,0.8108882521489972,0.3333333333333333,0.75,0.4,0.25,0
2057997,12430,12913,World_Cup,4.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,8,14,3.0,5.0,294,508,1.0,2.0,0.36658354114713215,0.6334164588528678,0.8121546961325967,0.8881118881118881,0.6666666666666666,0.6666666666666666,0.375,0.35714285714285715,0
2057991,16276,2413,World_Cup,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,14,1.0,8.0,272,443,1.0,2.0,0.3804195804195804,0.6195804195804195,0.8217522658610272,0.878968253968254,0.75,0.0,0.16666666666666666,0.5714285714285714,0
2057990,5629,17929,World_Cup,3.0,3.0,0.0,0.0,3.0,5.0,2.0,0.0,16,7,6.0,3.0,478,269,3.0,0.0,0.6398929049531459,0.36010709504685406,0.8738574040219378,0.8251533742331288,1.0,0.5,0.375,0.42857142857142855,1
2057985,7047,14855,World_Cup,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,15,5,4.0,0.0,356,268,1.0,0.0,0.5705128205128205,0.42948717948717946,0.8557692307692307,0.8023952095808383,0.0,0.75,0.26666666666666666,0.0,1
2057978,6380,6697,World_Cup,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,19,6,4.0,2.0,452,352,1.0,1.0,0.5621890547263682,0.43781094527363185,0.8709055876685935,0.8282352941176471,0.5,0.8,0.21052631578947367,0.3333333333333333,0
2057984,3148,15473,World_Cup,3.0,10.0,0.0,0.0,2.0,2.0,0.0,1.0,25,12,9.0,4.0,498,227,0.0,1.0,0.6868965517241379,0.31310344827586206,0.8691099476439791,0.8194945848375451,0.75,1.0,0.36,0.3333333333333333,0
2057979,16871,17322,World_Cup,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,10,10,3.0,2.0,363,313,0.0,1.0,0.5369822485207101,0.4630177514792899,0.8501170960187353,0.8258575197889182,0.75,1.0,0.3,0.2,0
2057973,9598,16823,World_Cup,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,10,12,2.0,2.0,372,322,2.0,0.0,0.5360230547550432,0.46397694524495675,0.8230088495575221,0.8541114058355438,1.0,0.3333333333333333,0.2,0.16666666666666666,1
2057967,15594,7712,World_Cup,2.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,15,11,6.0,3.0,330,283,0.0,1.0,0.5383360522022839,0.46166394779771613,0.8483290488431876,0.8397626112759644,0.6666666666666666,1.0,0.4,0.2727272727272727,0
2057972,12274,7839,World_Cup,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26,8,6.0,2.0,675,141,1.0,1.0,0.8272058823529411,0.17279411764705882,0.907258064516129,0.7704918032786885,0.5,0.875,0.23076923076923078,0.25,0
2057966,4418,8493,World_Cup,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,11,3,4.0,1.0,427,334,2.0,1.0,0.5611038107752957,0.43889618922470436,0.850597609561753,0.8048192771084337,0.5,0.6,0.36363636363636365,0.3333333333333333,1
2057960,9905,1598,World_Cup,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8,12,3.0,5.0,300,689,3.0,3.0,0.3033367037411527,0.6966632962588474,0.8595988538681948,0.9374149659863945,0.4,0.0,0.375,0.4166666666666667,0
2057961,16216,10840,World_Cup,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,13,7,3.0,2.0,378,135,0.0,1.0,0.7368421052631579,0.2631578947368421,0.8669724770642202,0.6958762886597938,0.6666666666666666,1.0,0.23076923076923078,0.2857142857142857,0
2057955,16129,15670,World_Cup,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,7,13,3.0,4.0,345,499,0.0,1.0,0.4087677725118483,0.5912322274881516,0.8194774346793349,0.8618307426597582,0.75,1.0,0.42857142857142855,0.3076923076923077,0
2057954,14358,16521,World_Cup,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,12,7,7.0,0.0,243,455,5.0,0.0,0.34813753581661894,0.6518624641833811,0.7813504823151125,0.8817829457364341,0.0,0.2857142857142857,0.5833333333333334,0.0,1
