matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2576294,3165,3161,"April 22, 2018 at 3:00:00 PM GMT+2",Italy,5.0,0.0,1.0,2.0,11.0,12,5.0,530,2.0,1.0,0.6287069988137604,0.8548387096774194,0.8333333333333334,0.45454545454545453
2576297,3162,3164,"April 22, 2018 at 3:00:00 PM GMT+2",Italy,6.0,0.0,2.0,0.0,6.0,16,2.0,377,0.0,4.0,0.5324858757062146,0.8285714285714286,0.6,0.3333333333333333
2576298,3172,3185,"April 22, 2018 at 3:00:00 PM GMT+2",Italy,6.0,0.0,2.0,1.0,10.0,22,1.0,270,1.0,2.0,0.46551724137931033,0.7941176470588235,0.75,0.1
2576289,3157,3219,"April 21, 2018 at 8:45:00 PM GMT+2",Italy,6.0,1.0,4.0,1.0,5.0,21,1.0,270,1.0,0.0,0.35809018567639256,0.8206686930091185,1.0,0.2
2576292,3315,3176,"April 21, 2018 at 6:00:00 PM GMT+2",Italy,5.0,1.0,4.0,0.0,6.0,8,1.0,307,0.0,1.0,0.566420664206642,0.7506112469437652,0.8333333333333334,0.16666666666666666
2576296,3204,3158,"April 21, 2018 at 3:00:00 PM GMT+2",Italy,3.0,0.0,1.0,1.0,15.0,6,7.0,463,3.0,0.0,0.6962406015037594,0.8511029411764706,1.0,0.4666666666666667
2576280,3164,3166,"April 18, 2018 at 8:45:00 PM GMT+2",Italy,1.0,0.0,3.0,0.0,9.0,14,2.0,297,0.0,1.0,0.4662480376766091,0.7795275590551181,0.5,0.2222222222222222
2576283,3158,3193,"April 18, 2018 at 8:45:00 PM GMT+2",Italy,5.0,0.0,1.0,1.0,4.0,15,2.0,288,1.0,2.0,0.39944521497919555,0.7659574468085106,0.7142857142857143,0.5
2576285,3176,3162,"April 18, 2018 at 8:45:00 PM GMT+2",Italy,3.0,1.0,2.0,2.0,17.0,12,8.0,363,4.0,3.0,0.6111111111111112,0.8212669683257918,0.5,0.47058823529411764
2576287,3194,3315,"April 18, 2018 at 7:45:00 PM GMT+2",Italy,2.0,0.0,4.0,0.0,14.0,9,6.0,258,1.0,0.0,0.4,0.7478260869565218,1.0,0.42857142857142855
2576288,3187,3163,"April 18, 2018 at 8:45:00 PM GMT+2",Italy,6.0,0.0,2.0,2.0,17.0,17,5.0,206,2.0,4.0,0.2717678100263852,0.7518248175182481,0.6,0.29411764705882354
2576279,3219,3172,"April 18, 2018 at 6:00:00 PM GMT+2",Italy,4.0,0.0,2.0,3.0,12.0,12,8.0,313,3.0,0.0,0.4623338257016248,0.8505434782608695,1.0,0.6666666666666666
2576281,3161,3173,"April 17, 2018 at 8:45:00 PM GMT+2",Italy,5.0,0.0,1.0,0.0,0.0,20,0.0,185,0.0,4.0,0.23125,0.8222222222222222,0.5555555555555556,0.0
2576275,3159,3164,"April 15, 2018 at 6:00:00 PM GMT+2",Italy,4.0,0.0,0.0,0.0,7.0,15,3.0,495,0.0,3.0,0.49204771371769385,0.8807829181494662,0.5714285714285714,0.42857142857142855
2576271,3166,3194,"April 15, 2018 at 3:00:00 PM GMT+2",Italy,5.0,0.0,2.0,0.0,8.0,14,1.0,253,0.0,2.0,0.4737827715355805,0.7808641975308642,0.7142857142857143,0.125
