matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2565881,701,698,"April 21, 2018 at 1:00:00 PM GMT+2",Spain,1.0,0.0,1.0,1.0,7,10,4.0,130,1.0,0.0,0.28824833702882485,0.6341463414634146,1.0,0.5714285714285714
2565869,695,683,"April 19, 2018 at 9:30:00 PM GMT+2",Spain,1.0,0.0,1.0,0.0,7,11,2.0,376,0.0,1.0,0.47959183673469385,0.8374164810690423,0.5,0.2857142857142857
2565877,684,714,"April 19, 2018 at 9:30:00 PM GMT+2",Spain,7.0,1.0,5.0,0.0,1,16,0.0,283,0.0,1.0,0.39859154929577467,0.8250728862973761,0.875,0.0
2565868,687,679,"April 19, 2018 at 7:30:00 PM GMT+2",Spain,1.0,0.0,0.0,0.0,9,10,2.0,282,0.0,3.0,0.3889655172413793,0.7943661971830986,0.25,0.2222222222222222
2565870,696,756,"April 19, 2018 at 7:30:00 PM GMT+2",Spain,4.0,0.0,4.0,0.0,13,9,5.0,290,2.0,1.0,0.4940374787052811,0.830945558739255,0.8,0.38461538461538464
2565871,691,701,"April 18, 2018 at 6:30:00 PM GMT+2",Spain,4.0,0.0,2.0,1.0,5,7,1.0,275,1.0,0.0,0.4537953795379538,0.7472826086956522,1.0,0.2
2565875,674,698,"April 18, 2018 at 6:30:00 PM GMT+2",Spain,1.0,0.0,7.0,2.0,7,8,3.0,227,2.0,1.0,0.34393939393939393,0.7827586206896552,0.5,0.42857142857142855
2565872,682,712,"April 17, 2018 at 9:30:00 PM GMT+2",Spain,5.0,0.0,1.0,1.0,7,16,1.0,281,1.0,2.0,0.389196675900277,0.7893258426966292,0.7142857142857143,0.14285714285714285
2565867,683,675,"April 15, 2018 at 8:45:00 PM GMT+2",Spain,4.0,0.0,0.0,1.0,15,11,6.0,584,2.0,1.0,0.6368593238822247,0.8984615384615384,0.8,0.4
2565860,679,695,"April 15, 2018 at 4:15:00 PM GMT+2",Spain,2.0,0.0,1.0,0.0,11,13,3.0,339,0.0,3.0,0.41190765492102066,0.8129496402877698,0.4,0.2727272727272727
2565865,701,696,"April 15, 2018 at 12:00:00 PM GMT+2",Spain,3.0,0.0,1.0,1.0,2,18,1.0,146,1.0,0.0,0.2813102119460501,0.6854460093896714,1.0,0.5
2565863,678,677,"April 14, 2018 at 8:45:00 PM GMT+2",Spain,2.0,0.0,1.0,3.0,5,10,3.0,272,3.0,2.0,0.383638928067701,0.7953216374269005,0.5,0.6
2565859,714,687,"April 14, 2018 at 6:30:00 PM GMT+2",Spain,0.0,0.0,2.0,1.0,20,7,11.0,392,1.0,0.0,0.5254691689008043,0.8577680525164114,0.0,0.55
2565861,712,692,"April 14, 2018 at 6:30:00 PM GMT+2",Spain,6.0,0.0,3.0,0.0,5,18,2.0,304,0.0,1.0,0.601980198019802,0.7958115183246073,0.8571428571428571,0.4
2565858,676,674,"April 14, 2018 at 4:15:00 PM GMT+2",Spain,5.0,0.0,2.0,0.0,16,12,7.0,334,1.0,2.0,0.35913978494623655,0.8498727735368957,0.7142857142857143,0.4375
2565864,756,684,"April 13, 2018 at 9:00:00 PM GMT+2",Spain,5.0,0.0,5.0,1.0,9,7,2.0,326,1.0,0.0,0.5938069216757741,0.8423772609819121,1.0,0.2222222222222222
2565848,682,678,"April 9, 2018 at 9:00:00 PM GMT+2",Spain,1.0,0.0,5.0,1.0,17,7,13.0,372,3.0,1.0,0.5306704707560628,0.8435374149659864,0.5,0.7647058823529411
2565851,674,691,"April 8, 2018 at 8:45:00 PM GMT+2",Spain,5.0,0.0,2.0,0.0,20,14,7.0,448,0.0,1.0,0.5209302325581395,0.8500948766603416,0.8333333333333334,0.35
2565854,687,756,"April 8, 2018 at 6:30:00 PM GMT+2",Spain,2.0,0.0,2.0,0.0,7,12,0.0,305,0.0,5.0,0.49755301794453505,0.8026315789473685,0.2857142857142857,0.0
